RoadId,RoadKind,RoadDirection,RoadForm,LaneCount,Width,SpeedLimitMin,SpeedLimitMax,RoadStatus,NextIds,PrevIds,lane_roadid,lane_lanenum,lane_laneid,lane_nexts(roadId:laneNum),lane_pres(roadId:laneNum),CategoryVehicle,CategorySpecial,CategoryLocation,Transition,isVirtual,LaneConnects(LaneId:RoadId:PassRoadIds|ArrowInfo:LaneInfo:BusLane:LaneNum:LaneLeft:LaneRight)
106630870,6,2,0,3,9.85,0,30,1,106630857/106633960/106846209/,106630868/,106630870,2,16361869,(106633960:35),(106630868:178),0,0,0,1,0
106630870,6,2,0,3,9.85,0,30,1,106630857/106633960/106846209/,106630868/,106630870,3,16361866,(106630857:176)(106846209:249),(106630868:137),0,0,0,1,0
106633960,6,2,6,2,6.85,0,30,1,106925196/,106630870/,106633960,1,16361878,(106925196:70),(106630870:140),0,0,0,1,1
106633960,6,2,6,2,6.85,0,30,1,106925196/,106630870/,106633960,2,16372003,(106925196:69),(106630870:141),0,0,0,1,1
106839653,6,2,6,2,7.18,0,40,1,106925196/,106839654/,106839653,1,17370953,(106925196:70),(106839654:146),0,0,0,1,1
106839653,6,2,6,2,7.18,0,40,1,106925196/,106839654/,106839653,2,17370954,(106925196:69),(106839654:146),0,0,0,1,1
106925196,6,2,0,2,6.9,0,40,1,106925439/,106633960/106839653/,106925196,1,17766726,(106925439:95),(106633960:150)(106839653:73),0,0,0,1,0
106925196,6,2,0,2,6.9,0,40,1,106925439/,106633960/106839653/,106925196,2,17766725,(106925439:88)(106925439:188),(106633960:35)(106839653:74),0,0,0,1,0
106925439,6,2,0,3,10.04,0,40,1,106925438/,106925196/,106925439,1,17766751,(106925438:93),(106925196:70),0,0,0,1,0
106925439,6,2,0,3,10.04,0,40,1,106925438/,106925196/,106925439,2,17766744,(106925438:91),(106925196:69),0,0,0,3,1
106925439,6,2,0,3,10.04,0,40,1,106925438/,106925196/,106925439,3,17767868,(106925438:187),(106925196:69),0,0,0,3,1
106925438,6,2,0,3,9.74,0,40,1,106925198/,106925439/,106925438,1,17766749,(106925198:87),(106925439:95),0,0,0,1,0
106925438,6,2,0,3,9.74,0,40,1,106925198/,106925439/,106925438,2,17766747,(106925198:86),(106925439:88),0,0,0,1,0
106925438,6,2,0,3,9.74,0,40,1,106925198/,106925439/,106925438,3,17767867,(106925198:85),(106925439:188),0,0,0,1,1
106925198,6,2,0,3,9.865,0,40,1,106630844/,106925438/,106925198,1,17766743,(106630844:92),(106925438:93),0,0,0,1,0
